Row, Col, Cr, Cr %SD, Cr/Cr, MM09, MM09 %SD, MM09/Cr, MM12, MM12 %SD, MM12/Cr, MM14, MM14 %SD, MM14/Cr, MM17, MM17 %SD, MM17/Cr, MM20, MM20 %SD, MM20/Cr, MM22, MM22 %SD, MM22/Cr, MM26, MM26 %SD, MM26/Cr, MM27, MM27 %SD, MM27/Cr, MM30, MM30 %SD, MM30/Cr, MM32, MM32 %SD, MM32/Cr, MM36, MM36 %SD, MM36/Cr, MM37, MM37 %SD, MM37/Cr, MM38, MM38 %SD, MM38/Cr, MM40, MM40 %SD, MM40/Cr
  1,   1, 3.62E-09,    7,    1.000,    0.832,    2,  2.3E+08,    0.454,    4,  1.3E+08,    0.696,    3,  1.9E+08,    0.308,    5,  8.5E+07,    0.598,    3,  1.7E+08,    0.434,    4,  1.2E+08,    0.105,   19,  2.9E+07,    0.132,   14,  3.6E+07,    0.185,    7,  5.1E+07,    0.116,   12,  3.2E+07, 2.10E-02,   52,  5.8E+06,    0.178,    8,  4.9E+07,    0.433,    3,  1.2E+08,    0.000,  999,    0.000
