Row, Col, Cr, Cr %SD, Cr/Cr, MM09, MM09 %SD, MM09/Cr, MM12, MM12 %SD, MM12/Cr, MM14, MM14 %SD, MM14/Cr, MM17, MM17 %SD, MM17/Cr, MM20, MM20 %SD, MM20/Cr, MM22, MM22 %SD, MM22/Cr, MM26, MM26 %SD, MM26/Cr, MM27, MM27 %SD, MM27/Cr, MM30, MM30 %SD, MM30/Cr, MM32, MM32 %SD, MM32/Cr, MM36, MM36 %SD, MM36/Cr, MM37, MM37 %SD, MM37/Cr, MM38, MM38 %SD, MM38/Cr, MM40, MM40 %SD, MM40/Cr, Cre, Cre %SD, Cre/Cr
  1,   1, 1.57E-07,    2,    1.000,    5.444,    2,  3.5E+07,    1.697,    4,  1.1E+07,    3.916,    3,  2.5E+07,    6.744,    2,  4.3E+07,    8.322,    2,  5.3E+07,    6.749,    3,  4.3E+07,    1.459,    6,  9.3E+06,    1.802,    5,  1.1E+07,    2.771,    4,  1.8E+07,    2.655,    4,  1.7E+07,    0.822,   10,  5.2E+06,    1.191,    9,  7.6E+06,    1.957,    6,  1.2E+07,    0.725,   12,  4.6E+06,    1.134,    8,  7.2E+06
